thscode,name,industry,pool,score,verdict,roe,gross_margin,net_margin,ocf_to_ni,debt_ratio,revenue_yoy,net_profit_yoy,pe_ttm,pb_mrq,market_cap_yi,price,change_pct,red_flags,yellow_flags,green_highlights,reason,high_leverage_note
300966.SZ,共同药业,化学制药,loss,0,RED,-0.08380000000000001,0.137744,-0.134822,-0.55939043,0.681001,0.12967433,-1.65879343,-42.719082,4.151617,30.43421383,26.4,-1.16,ROE 仅 -8.4%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.56，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-42.7）;净利同比下降 -165.9%，严重恶化,毛利率 13.8%，低于 20%（弱护城河风险）;净利率 -13.5%，低于 5%，价格敏感度高;资产负债率 68.1%，超过 50%，杠杆偏高,,PE<0（亏损观察池）,
300967.SZ,晓鸣股份,养殖业,loss,4.2,RED,0.1082,0.220016,0.069366,2.82818578,0.488957,0.25823153,0.8904298,-81.509795,4.322321,30.18080736,16.09,-0.68,PE(TTM) 为负值（公司亏损，-81.5）,,经营现金流/净利润 2.83，高含金量利润;营收增长 25.8%，强成长;净利增长 89.0%，利润增长强劲,PE<0（亏损观察池）,
300968.SZ,格林精密,消费电子,loss,0,RED,-0.0109,0.146864,-0.015317,-1.8702047300000002,0.174344,0.08644978,-1.3830876900000002,-82.16299,2.492952,44.479688,10.76,-0.37,ROE 仅 -1.1%，低于 5% 资本回报红线;经营现金流/净利润仅 -1.87，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-82.2）;净利同比下降 -138.3%，严重恶化,毛利率 14.7%，低于 20%（弱护城河风险）;净利率 -1.5%，低于 5%，价格敏感度高,资产负债率仅 17.4%，财务结构稳健,PE<0（亏损观察池）,
300981.SZ,中红医疗,医疗器械,loss,0,RED,-0.0209,0.111486,-0.049080000000000006,-0.033240599999999995,0.271062,-0.03396653,-0.28984962,-52.634986,1.265075,66.51695514,15.51,-0.89,ROE 仅 -2.1%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.03，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-52.6）;净利同比下降 -29.0%，严重恶化,毛利率 11.1%，低于 20%（弱护城河风险）;净利率 -4.9%，低于 5%，价格敏感度高;营收同比 -3.4%，负增长,资产负债率仅 27.1%，财务结构稳健,PE<0（亏损观察池）,
300982.SZ,苏文电能,基础建设,loss,0,RED,-0.0108,0.134146,-0.025103,-6.0862891,0.320098,-0.33853657,-1.4864073500000001,-41.664657,1.125194,32.05890112,15.49,-0.58,ROE 仅 -1.1%，低于 5% 资本回报红线;经营现金流/净利润仅 -6.09，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-41.7）;营收同比下降 -33.9%，大幅萎缩;净利同比下降 -148.6%，严重恶化,毛利率 13.4%，低于 20%（弱护城河风险）;净利率 -2.5%，低于 5%，价格敏感度高,,PE<0（亏损观察池）,
300983.SZ,尤安设计,工程咨询服务Ⅱ,loss,0,RED,-0.0304,0.278928,-0.506426,-1.1562678800000001,0.033022,-0.2069867,0.61157187,-79.360684,2.47094,68.3424,39.55,3.05,ROE 仅 -3.0%，低于 5% 资本回报红线;经营现金流/净利润仅 -1.16，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-79.4）;营收同比下降 -20.7%，大幅萎缩,净利率 -50.6%，低于 5%，价格敏感度高,资产负债率仅 3.3%，财务结构稳健;净利增长 61.2%，利润增长强劲,PE<0（亏损观察池）,
300985.SZ,致远新能,通用设备,loss,0,RED,-0.0463,0.08855,-0.025537,5.92246939,0.6525230000000001,0.47356124,0.77678129,-145.471542,8.872365,78.42849784,42.05,18.28,ROE 仅 -4.6%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-145.5）,毛利率 8.9%，低于 20%（弱护城河风险）;净利率 -2.6%，低于 5%，价格敏感度高;资产负债率 65.3%，超过 50%，杠杆偏高,经营现金流/净利润 5.92，高含金量利润;营收增长 47.4%，强成长;净利增长 77.7%，利润增长强劲,PE<0（亏损观察池）,
300989.SZ,蕾奥规划,工程咨询服务Ⅱ,loss,1.5,RED,0.0197,0.474298,0.055968,1.70170439,0.19595400000000002,-0.00608359,1.4310240200000002,-211.577645,3.032128,29.30971077,13.92,-0.85,ROE 仅 2.0%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-211.6）,营收同比 -0.6%，负增长,高毛利率 47.4%，通常意味差异化/护城河;经营现金流/净利润 1.70，高含金量利润;资产负债率仅 19.6%，财务结构稳健;净利增长 143.1%，利润增长强劲,PE<0（亏损观察池）,
300991.SZ,创益通,其他电子Ⅱ,loss,0,RED,-0.005,0.232368,-0.002746,-14.86293937,0.504264,0.025279430000000002,-1.16232287,-262.658363,6.653851,41.7456,28.99,1.68,ROE 仅 -0.5%，低于 5% 资本回报红线;经营现金流/净利润仅 -14.86，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-262.7）;净利同比下降 -116.2%，严重恶化,净利率 -0.3%，低于 5%，价格敏感度高;资产负债率 50.4%，超过 50%，杠杆偏高,,PE<0（亏损观察池）,
300992.SZ,泰福泵业,通用设备,loss,0.20000000000000018,RED,0.0208,0.166156,0.01873,10.295084260000001,0.494983,0.25840733,0.46874038,-192.153581,2.729938,23.58687821,24.75,0.24,ROE 仅 2.1%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-192.2）,毛利率 16.6%，低于 20%（弱护城河风险）;净利率 1.9%，低于 5%，价格敏感度高,经营现金流/净利润 10.30，高含金量利润;营收增长 25.8%，强成长;净利增长 46.9%，利润增长强劲,PE<0（亏损观察池）,
301001.SZ,凯淳股份,互联网电商,loss,0,RED,-0.0137,0.25565899999999997,-0.034318,-6.10175189,0.071976,-0.25062314,-1.81018766,-159.195327,2.480464,19.072,23.84,-0.33,ROE 仅 -1.4%，低于 5% 资本回报红线;经营现金流/净利润仅 -6.10，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-159.2）;营收同比下降 -25.1%，大幅萎缩;净利同比下降 -181.0%，严重恶化,净利率 -3.4%，低于 5%，价格敏感度高,资产负债率仅 7.2%，财务结构稳健,PE<0（亏损观察池）,
301013.SZ,利和兴,专用设备,loss,0,RED,-0.2232,-0.008839,-0.35851799999999995,0.0777167,0.56366,-0.18535900000000002,-24.72612346,-68.19855,16.292167,109.04113562,46.65,7.04,ROE 仅 -22.3%，低于 5% 资本回报红线;经营现金流/净利润仅 0.08，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-68.2）;营收同比下降 -18.5%，大幅萎缩;净利同比下降 -2472.6%，严重恶化,毛利率 -0.9%，低于 20%（弱护城河风险）;净利率 -35.9%，低于 5%，价格敏感度高;资产负债率 56.4%，超过 50%，杠杆偏高,,PE<0（亏损观察池）,
301024.SZ,霍普股份,工程咨询服务Ⅱ,loss,0,RED,-0.2141,0.360064,-0.574536,0.57955674,0.43323,0.09037618,0.26318056,-21.653233,6.004411,20.296332,31.92,-1.18,ROE 仅 -21.4%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-21.7）,净利率 -57.5%，低于 5%，价格敏感度高;经营现金流/净利润 0.58，低于 0.8（利润含金量存疑）,净利增长 26.3%，利润增长强劲,PE<0（亏损观察池）,
301027.SZ,华蓝集团,工程咨询服务Ⅱ,loss,0,RED,-0.038,0.378636,-0.045841,-1.8956066999999999,0.571498,0.19531566,-1.5460721000000002,-87.452076,3.32682,29.9145,20.35,-3.1,ROE 仅 -3.8%，低于 5% 资本回报红线;经营现金流/净利润仅 -1.90，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-87.5）;净利同比下降 -154.6%，严重恶化,净利率 -4.6%，低于 5%，价格敏感度高;资产负债率 57.1%，超过 50%，杠杆偏高,营收增长 19.5%，强成长,PE<0（亏损观察池）,
301037.SZ,保立佳,化学制品,loss,0,RED,-0.09230000000000001,0.12744,-0.032854,-1.08759421,0.748699,-0.21438453,0.62970851,-25.390409,3.308293,18.04631284,12.98,-0.15,ROE 仅 -9.2%，低于 5% 资本回报红线;经营现金流/净利润仅 -1.09，低于 0.5（严重盈利质量隐患）;资产负债率 74.9%，超过 70% 高杠杆红线;PE(TTM) 为负值（公司亏损，-25.4）;营收同比下降 -21.4%，大幅萎缩,毛利率 12.7%，低于 20%（弱护城河风险）;净利率 -3.3%，低于 5%，价格敏感度高,净利增长 63.0%，利润增长强劲,PE<0（亏损观察池）,
301040.SZ,中环海陆,风电设备,loss,0,RED,-0.0934,0.023687999999999997,-0.11114800000000001,-0.39454395,0.461799,0.21961086000000002,0.47728671,-33.552436,3.995441,28.00030856,28,0.36,ROE 仅 -9.3%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.39，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-33.6）,毛利率 2.4%，低于 20%（弱护城河风险）;净利率 -11.1%，低于 5%，价格敏感度高,营收增长 22.0%，强成长;净利增长 47.7%，利润增长强劲,PE<0（亏损观察池）,
301046.SZ,能辉科技,专业工程,loss,0,RED,0.0083,0.126265,0.005908,33.54386108,0.304615,0.07741909,-0.86705703,-936.846979,2.862451,33.54891847,19.9,-0.05,ROE 仅 0.8%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-936.8）;净利同比下降 -86.7%，严重恶化,毛利率 12.6%，低于 20%（弱护城河风险）;净利率 0.6%，低于 5%，价格敏感度高,经营现金流/净利润 33.54，高含金量利润,PE<0（亏损观察池）,
301049.SZ,超越科技,环境治理,loss,0,RED,-0.2298,-0.325098,-0.739483,-0.19248190999999998,0.528056,-0.32805752,-1.03604406,-14.302514,3.525174,18.58675746,19.72,1.08,ROE 仅 -23.0%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.19，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-14.3）;营收同比下降 -32.8%，大幅萎缩;净利同比下降 -103.6%，严重恶化,毛利率 -32.5%，低于 20%（弱护城河风险）;净利率 -73.9%，低于 5%，价格敏感度高;资产负债率 52.8%，超过 50%，杠杆偏高,,PE<0（亏损观察池）,
301051.SZ,信濠光电,消费电子,loss,0,RED,-0.13970000000000002,-0.057026,-0.21157399999999998,0.32403748,0.508547,-0.02753415,0.14803260999999998,-23.834111,3.060042,59.69477598,21,-1.91,ROE 仅 -14.0%，低于 5% 资本回报红线;经营现金流/净利润仅 0.32，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-23.8）,毛利率 -5.7%，低于 20%（弱护城河风险）;净利率 -21.2%，低于 5%，价格敏感度高;资产负债率 50.9%，超过 50%，杠杆偏高;营收同比 -2.8%，负增长,,PE<0（亏损观察池）,
301052.SZ,果麦文化,出版,loss,0,RED,-0.0029,0.351756,-0.003758,-13.847577229999999,0.245337,0.10109382,-1.05096656,-48.831619,3.625666,23.65128202,23.9,-2.65,ROE 仅 -0.3%，低于 5% 资本回报红线;经营现金流/净利润仅 -13.85，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-48.8）;净利同比下降 -105.1%，严重恶化,净利率 -0.4%，低于 5%，价格敏感度高,资产负债率仅 24.5%，财务结构稳健,PE<0（亏损观察池）,
301062.SZ,上海艾录,包装印刷,loss,0,RED,-0.08470000000000001,0.185486,-0.118376,-0.95040937,0.521725,-0.01371312,-3.3005012799999998,-24.111295,2.231342,30.24379172,6.98,0.29,ROE 仅 -8.5%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.95，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-24.1）;净利同比下降 -330.1%，严重恶化,毛利率 18.5%，低于 20%（弱护城河风险）;净利率 -11.8%，低于 5%，价格敏感度高;资产负债率 52.2%，超过 50%，杠杆偏高;营收同比 -1.4%，负增长,,PE<0（亏损观察池）,
301067.SZ,显盈科技,消费电子,loss,0,RED,-0.0691,0.190327,-0.07726899999999999,-1.2965388500000001,0.31982,-0.16813846000000002,-7.89449383,-46.253086,4.014024,30.8821536,31.76,0.22,ROE 仅 -6.9%，低于 5% 资本回报红线;经营现金流/净利润仅 -1.30，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-46.3）;营收同比下降 -16.8%，大幅萎缩;净利同比下降 -789.4%，严重恶化,毛利率 19.0%，低于 20%（弱护城河风险）;净利率 -7.7%，低于 5%，价格敏感度高,,PE<0（亏损观察池）,
301068.SZ,大地海洋,环境治理,loss,0,RED,-0.0358,0.104441,-0.016131,-5.74529805,0.535689,-0.02672691,-1.23202505,-155.283168,5.11266,41.16527564,29.13,0.62,ROE 仅 -3.6%，低于 5% 资本回报红线;经营现金流/净利润仅 -5.75，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-155.3）;净利同比下降 -123.2%，严重恶化,毛利率 10.4%，低于 20%（弱护城河风险）;净利率 -1.6%，低于 5%，价格敏感度高;资产负债率 53.6%，超过 50%，杠杆偏高;营收同比 -2.7%，负增长,,PE<0（亏损观察池）,
301070.SZ,开勒股份,通用设备,loss,0,RED,-0.0016,0.347738,-0.016038,-25.24475023,0.169141,-0.16458918,0.88353948,-2705.222609,11.699005,84.83962353,67.24,3.37,ROE 仅 -0.2%，低于 5% 资本回报红线;经营现金流/净利润仅 -25.24，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-2705.2）;营收同比下降 -16.5%，大幅萎缩,净利率 -1.6%，低于 5%，价格敏感度高,资产负债率仅 16.9%，财务结构稳健;净利增长 88.4%，利润增长强劲,PE<0（亏损观察池）,
301072.SZ,中捷精工,汽车零部件,loss,0,RED,-0.0728,0.069038,-0.076608,-0.71442828,0.429349,0.0835576,-0.8457743999999999,-75.677189,5.761877,41.15701692,39.18,9.93,ROE 仅 -7.3%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.71，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-75.7）;净利同比下降 -84.6%，严重恶化,毛利率 6.9%，低于 20%（弱护城河风险）;净利率 -7.7%，低于 5%，价格敏感度高,,PE<0（亏损观察池）,
301075.SZ,多瑞医药,化学制药,loss,0,RED,-0.16329999999999997,0.08172700000000001,-0.8587649999999999,0.44859091999999995,0.514079,-0.35927495,-0.6303686,-43.716122,7.123141,43.952,54.94,-0.49,ROE 仅 -16.3%，低于 5% 资本回报红线;经营现金流/净利润仅 0.45，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-43.7）;营收同比下降 -35.9%，大幅萎缩;净利同比下降 -63.0%，严重恶化,毛利率 8.2%，低于 20%（弱护城河风险）;净利率 -85.9%，低于 5%，价格敏感度高;资产负债率 51.4%，超过 50%，杠杆偏高,,PE<0（亏损观察池）,
301085.SZ,亚康股份,IT服务Ⅱ,loss,0,RED,-0.1417,0.128095,-0.10685700000000001,-0.7651592100000001,0.444784,-0.02678766,-6.17723479,-40.356383,5.73602,54.79883876,63.15,0.48,ROE 仅 -14.2%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.77，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-40.4）;净利同比下降 -617.7%，严重恶化,毛利率 12.8%，低于 20%（弱护城河风险）;净利率 -10.7%，低于 5%，价格敏感度高;营收同比 -2.7%，负增长,,PE<0（亏损观察池）,
301089.SZ,拓新药业,化学制药,loss,0,RED,-0.045899999999999996,0.263772,-0.18412099999999998,0.37591895999999997,0.108761,-0.10280082,-2.50321785,-41.957973,2.17929,32.142303,25.4,-2.12,ROE 仅 -4.6%，低于 5% 资本回报红线;经营现金流/净利润仅 0.38，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-42.0）;营收同比下降 -10.3%，大幅萎缩;净利同比下降 -250.3%，严重恶化,净利率 -18.4%，低于 5%，价格敏感度高,资产负债率仅 10.9%，财务结构稳健,PE<0（亏损观察池）,
301090.SZ,华润材料,塑料,loss,0,RED,-0.013300000000000001,0.013982000000000001,-0.006594,-3.78607103,0.232962,-0.27621265,0.8488353399999999,-208.470813,1.446019,95.4155004,6.48,0.62,ROE 仅 -1.3%，低于 5% 资本回报红线;经营现金流/净利润仅 -3.79，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-208.5）;营收同比下降 -27.6%，大幅萎缩,毛利率 1.4%，低于 20%（弱护城河风险）;净利率 -0.7%，低于 5%，价格敏感度高,资产负债率仅 23.3%，财务结构稳健;净利增长 84.9%，利润增长强劲,PE<0（亏损观察池）,
301096.SZ,百诚医药,医疗服务,loss,0,RED,-0.035699999999999996,0.395031,-0.133329,1.7107559399999999,0.32480400000000004,-0.15454864000000001,-0.71389296,-106.410813,2.185633,54.67967897,50.06,1.42,ROE 仅 -3.6%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-106.4）;营收同比下降 -15.5%，大幅萎缩;净利同比下降 -71.4%，严重恶化,净利率 -13.3%，低于 5%，价格敏感度高,经营现金流/净利润 1.71，高含金量利润,PE<0（亏损观察池）,
301097.SZ,天益医疗,医疗器械,loss,0,RED,-0.0139,0.429743,-0.028172000000000003,-5.86446653,0.44526400000000005,0.37426038,-20.80265131,-242.370822,2.565905,28.60409225,35.05,1.01,ROE 仅 -1.4%，低于 5% 资本回报红线;经营现金流/净利润仅 -5.86，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-242.4）;净利同比下降 -2080.3%，严重恶化,净利率 -2.8%，低于 5%，价格敏感度高,高毛利率 43.0%，通常意味差异化/护城河;营收增长 37.4%，强成长,PE<0（亏损观察池）,
301098.SZ,金埔园林,基础建设,loss,0,RED,-0.2007,0.161036,-0.33786700000000003,-0.16187065,0.6560630000000001,-0.23521448,-11.252736339999998,-7.520831,1.984102,20.50662248,8.86,0.8,ROE 仅 -20.1%，低于 5% 资本回报红线;经营现金流/净利润仅 -0.16，低于 0.5（严重盈利质量隐患）;PE(TTM) 为负值（公司亏损，-7.5）;营收同比下降 -23.5%，大幅萎缩;净利同比下降 -1125.3%，严重恶化,毛利率 16.1%，低于 20%（弱护城河风险）;净利率 -33.8%，低于 5%，价格敏感度高;资产负债率 65.6%，超过 50%，杠杆偏高,,PE<0（亏损观察池）,
301100.SZ,风光股份,化学制品,loss,0.40000000000000036,RED,-0.024,0.077332,-0.041144,2.83798853,0.140544,0.13660893,0.22030145,-110.520614,1.618086,32.5384059,16.17,1.06,ROE 仅 -2.4%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-110.5）,毛利率 7.7%，低于 20%（弱护城河风险）;净利率 -4.1%，低于 5%，价格敏感度高,经营现金流/净利润 2.84，高含金量利润;资产负债率仅 14.1%，财务结构稳健;净利增长 22.0%，利润增长强劲,PE<0（亏损观察池）,
301102.SZ,兆讯传媒,广告营销,loss,0,RED,0.004,0.267147,0.021955,35.81443841,0.255693,-0.17484845,-0.8394145500000001,-1306.576905,1.319364,39.1384,9.64,-1.43,ROE 仅 0.4%，低于 5% 资本回报红线;PE(TTM) 为负值（公司亏损，-1306.6）;营收同比下降 -17.5%，大幅萎缩;净利同比下降 -83.9%，严重恶化,净利率 2.2%，低于 5%，价格敏感度高,经营现金流/净利润 35.81，高含金量利润;资产负债率仅 25.6%，财务结构稳健,PE<0（亏损观察池）,
